['', '', '', '', '', '', '', '', '', '']
['ফিওনা', 'পাথেয়', 'অনুমোদনযোগ্য', 'নেতৃত্বস্থানীয়', 'পরিশোধযোগ্য', 'প্রতিস্থাপনযোগ্য', 'প্রাঙ্গনেই', 'নিষ্পত্তিযোগ্য', 'পুস্তককে', 'পেরোলেই']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['মঞ্চজগতের', 'বিনোদনজগতের', 'জমিটুকু', 'ক্রীড়াঙ্গনের', 'টুর্কু', 'বিশ্বজোড়া', 'ঝামেলামুক্ত', 'আল্টো', 'টাক্সি', 'বীরনগরে']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ফ্রেড্রিক', 'ভেসেছে', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'গুডস', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'ফ্রেড্রিক', 'গুডস', 'শীঘ্র', 'হুট', 'রোমা', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['পেয়েছেন', 'অয়লার', 'ফ্রেড্রিক', 'গুডস', 'শীঘ্র', 'রোমা', 'হুট', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['তানজিলার', 'প্রারম্ভের', 'মংলার', 'আলোকপাতের', 'কজনের', 'ওপাশের', 'মজিবুরের', 'মঙ্গলজনক', 'ক্যাচের', 'সুফিয়ানের']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'গুডস', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ক্যাসিনো']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'গুডস', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'ভেসেছে', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা']
['পেয়েছেন', 'অয়লার', 'বাংলাদেশ', 'বাংলা\u200cদেশ', 'গুডস', 'ভেসেছে', 'ফ্রেড্রিক', 'আউটসাইড', 'শীঘ্র', 'হুট']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'দুর্বলতর', 'জটিলতর', 'কঠোরতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'জটিলতর', 'দুর্বলতর', 'তীব্রতর', 'কঠোরতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'কঠোরতর', 'প্রবলতর']
['সামনে', 'সংগঠনটি', 'পরেই', 'কিনেছি', 'ক্ষমার', 'প্ল্যাটফর্মে', 'হইতো', 'নিল', 'ডিসেম্বর', 'পিটি']
['১৯০৫', 'পশ্চিমা', 'মৌলবাদী', 'রহিত', 'পৃষ্ঠায়', '১৯৮৬', 'অনুষদ', '২১', 'আন্দোলন', 'জমিদারের']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'দুর্বলতর', 'জটিলতর', 'কঠোরতর', 'প্রবলতর']
['আক্ষেপ', 'চাইলেন', 'চাইল্ড', 'চাইবেন', 'সামনে', 'অনুভূতিতে', 'মানবতাবিরোধী', 'করেছিলেন', 'চাইতো', 'হতাশার']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'কঠোরতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'কঠোরতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'দুর্বলতর', 'জটিলতর', 'তীব্রতর', 'কঠোরতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'দুর্বলতর', 'শীতলতর', 'জটিলতর', 'তীব্রতর', 'প্রবলতর', 'কঠোরতর']
['কমান্ডারসহ', 'বাংলাদেশিসহ', 'মানববন্ধনসহ', 'ইসলামিসহ', 'তেরিয়ান', 'রক্সের', 'আহমদসহ', 'ওনার্সের', 'গেস্টরুমে', 'মিনিটে']
['সালে', 'সা\u200cলে', '\u200eসালে', 'বংশধর', 'নির্মল', 'তাকিয়ে', 'দিতেও', 'সাইদ', 'করিয়ে', 'ঈসা']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'জটিলতর', 'তীব্রতর', 'কঠোরতর', 'দুর্বলতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'তীব্রতর', 'জটিলতর', 'কঠোরতর', 'দুর্বলতর', 'প্রবলতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'কঠোরতর', 'তীব্রতর', 'জটিলতর', 'দুর্বলতর', 'নতুনতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'শীতলতর', 'সহজতর', 'কঠোরতর', 'জটিলতর', 'তীব্রতর', 'দুর্বলতর', 'শ্রেষ্ঠতর']
['দীর্ঘতর', 'দ্রুততর', 'হীনতর', 'সহজতর', 'শীতলতর', 'জটিলতর', 'দুর্বলতর', 'তীব্রতর', 'কঠোরতর', 'প্রবলতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'দুর্বলতর', 'দ্রুততর', 'এমনতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['সংগঠনটি', 'সামনে', 'পরেই', 'কিনেছি', 'প্ল্যাটফর্মে', 'হইতো', 'ক্ষমার', 'পিটি', 'নিল', 'চাইতো']
['১৯০৫', 'পশ্চিমা', '১৯৮৬', 'রহিত', 'মৌলবাদী', 'পৃষ্ঠায়', 'অনুষদ', '২১', 'আন্দোলন', 'ব্রহ্মা']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['আক্ষেপ', 'চাইলেন', 'চাইবেন', 'চাইল্ড', 'সামনে', 'অনুভূতিতে', 'মানবতাবিরোধী', 'চাইতো', 'করেছিলেন', 'হতাশার']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দুর্বলতর', 'দ্রুততর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'তীব্রতর', 'মানবেতর', 'দীর্ঘতর', 'প্রবলতর', 'নতুনতর', 'দুর্বলতর', 'সহজতর', 'দ্রুততর', 'এমনতর']
['হীনতর', 'তীব্রতর', 'মানবেতর', 'দীর্ঘতর', 'প্রবলতর', 'নতুনতর', 'দুর্বলতর', 'সহজতর', 'দ্রুততর', 'এমনতর']
['কমান্ডারসহ', 'মানববন্ধনসহ', 'বাংলাদেশিসহ', 'ইসলামিসহ', 'আহমদসহ', 'রক্সের', 'তেরিয়ান', 'ওনার্সের', 'কলেজসহ', 'গেস্টরুমে']
['বংশধর', 'সালে', 'সা\u200cলে', '\u200eসালে', 'নির্মল', 'তাকিয়ে', 'দিতেও', 'সাইদ', 'করিয়ে', 'বাঁচতে']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'এমনতর', 'দুর্বলতর', 'দ্রুততর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'মানবেতর', 'তীব্রতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'এমনতর', 'সহজতর', 'দ্রুততর', 'দুর্বলতর']
['হীনতর', 'দীর্ঘতর', 'মানবেতর', 'তীব্রতর', 'নতুনতর', 'প্রবলতর', 'দ্রুততর', 'সহজতর', 'এমনতর', 'কঠোরতর']
['হীনতর', 'তীব্রতর', 'মানবেতর', 'দীর্ঘতর', 'নতুনতর', 'প্রবলতর', 'সহজতর', 'দুর্বলতর', 'এমনতর', 'দ্রুততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'নিম্নতর', 'ঘোরতর', 'অন্যতর', 'যোগ্যতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'ঘোরতর', 'আঁতর', 'নিম্নতর', 'যোগ্যতর', 'অন্যতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'নিম্নতর', 'ঘোরতর', 'অন্যতর', 'যোগ্যতর', 'স্পষ্টতর', 'উন্নততর']
['সামনে', 'সংগঠনটি', 'পরেই', 'কিনেছি', 'প্ল্যাটফর্মে', 'হইতো', 'নিল', 'ক্ষমার', 'ডিসেম্বর', 'করেছিলেন']
['পশ্চিমা', '১৯০৫', 'মৌলবাদী', '২১', 'পৃষ্ঠায়', 'রহিত', 'অনুষদ', 'সমর্থনে', 'আন্দোলন', 'জমিদারের']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'নিম্নতর', 'ঘোরতর', 'অন্যতর', 'যোগ্যতর', 'স্পষ্টতর', 'উন্নততর']
['আক্ষেপ', 'চাইলেন', 'চাইল্ড', 'অনুভূতিতে', 'সামনে', 'চাইবেন', 'মানবতাবিরোধী', 'করেছিলেন', 'হতাশার', 'ধনী']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'ঘোরতর', 'নিম্নতর', 'অন্যতর', 'যোগ্যতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'আঁতর', 'যোগ্যতর', 'উন্নততর', 'অন্যতর']
['ক্ষুদ্রতর', 'জটিলতর', 'শীতলতর', 'নিম্নতর', 'ঘোরতর', 'স্পষ্টতর', 'উন্নততর', 'আঁতর', 'যোগ্যতর', 'অন্যতর']
['কমান্ডারসহ', 'বাংলাদেশিসহ', 'মানববন্ধনসহ', 'মিনিটে', 'তেরিয়ান', 'রক্সের', 'আহমদসহ', 'ঘরেই', 'ইসলামিসহ', '৪২']
['বংশধর', 'সালে', 'সা\u200cলে', '\u200eসালে', 'নির্মল', 'দিতেও', 'তাকিয়ে', 'ঈসা', 'করিয়ে', 'বাঁচতে']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'আঁতর', 'জটিলতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'ঘোরতর', 'নিম্নতর', 'যোগ্যতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'আঁতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'আঁতর', 'জটিলতর', 'অন্যতর', 'যোগ্যতর', 'ঘোরতর', 'নিম্নতর', 'স্পষ্টতর', 'উন্নততর']
['ক্ষুদ্রতর', 'শীতলতর', 'জটিলতর', 'ঘোরতর', 'নিম্নতর', 'আঁতর', 'স্পষ্টতর', 'যোগ্যতর', 'অন্যতর', 'উন্নততর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'শীতলতর', 'কঠিনতর', 'শ্রেয়তর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'কঠিনতর', 'শীতলতর', 'অভীষ্ট']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'কঠিনতর', 'শীতলতর', 'যোগ্যতর']
['সংগঠনটি', 'সামনে', 'পরেই', 'ডিসেম্বর', 'প্ল্যাটফর্মে', 'কিনেছি', 'হইতো', 'ক্ষমার', 'নিল', 'পিটি']
['পশ্চিমা', '১৯০৫', 'মৌলবাদী', 'রহিত', 'অনুষদ', '২১', 'পৃষ্ঠায়', 'আন্দোলন', '১৯৮৬', 'জমিদারের']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'শীতলতর', 'কঠিনতর', 'শ্রেয়তর']
['আক্ষেপ', 'সামনে', 'চাইলেন', 'চাইল্ড', 'করেছিলেন', 'হতাশার', 'মানবতাবিরোধী', 'হইতো', 'অনুভূতিতে', 'চাইতো']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'কঠিনতর', 'শীতলতর', 'যোগ্যতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'শীতলতর', 'কঠিনতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'শীতলতর', 'কঠিনতর', 'অভীষ্ট']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'শীতলতর', 'কঠিনতর', 'অভীষ্ট']
['কমান্ডারসহ', 'বাংলাদেশিসহ', 'মিনিটে', 'ঘরেই', 'সুমাইয়া', '৪২', 'এটাতে', 'চালাকি', 'ঘট', 'জামে']
['বংশধর', 'সালে', 'সা\u200cলে', '\u200eসালে', 'নির্মল', 'দিতেও', 'তাকিয়ে', 'বাঁচতে', 'ধরেছিল', 'ঈসা']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'যোগ্যতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'যোগ্যতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'ঘোরতর', 'শুষ্কতর', 'কঠিনতর', 'শীতলতর', 'আঁতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'ক্ষুদ্রতর', 'জটিলতর', 'কঠিনতর', 'ঘোরতর', 'শীতলতর', 'শুষ্কতর', 'যোগ্যতর']
['উন্নততর', 'স্পষ্টতর', 'নিম্নতর', 'জটিলতর', 'ক্ষুদ্রতর', 'শুষ্কতর', 'ঘোরতর', 'শীতলতর', 'কঠিনতর', 'অভীষ্ট']
['কোনও', 'উড়তে', 'মাঝের', 'বান্ধ', 'দায়রা', 'ঐশীর', 'রেখে', 'ভাতের', 'ডোনাল্ড', 'বুঝিতে']
['সফল', 'ভাষণে', 'কাচা', 'হাসিয়া', 'আশা', 'ফাঁদে', 'মানুষরা', 'প্লাস্টিক', 'প্লা\u200cস্টিক', 'আইসক্রিম']
['লোকে', 'সশস্ত্র', 'নারীকে', 'সামাজিক', 'উপজেলা', 'উপ\u200cজেলা', 'শেয়াল', 'সুরভি', 'কমল', 'গুনগুন']
['ভালো', 'ভা\u200cলো', 'পাবলিক', 'ডাক্তারদের', 'একদিন', 'পরেছে', 'সিট', 'প্রজন্ম', 'আছে', 'আ\u200cছে']
['ছোট', 'গবেষণা', 'পড়ান', 'পাহাড়ি', 'মুসলিম', 'রাগী', 'ভালোবাসাকে', 'বসত', 'হাসিনার', 'খত']
['কোনও', 'উড়তে', 'মাঝের', 'বান্ধ', 'দায়রা', 'ঐশীর', 'রেখে', 'ভাতের', 'ডোনাল্ড', 'বুঝিতে']
['খারাপ', 'মঞ্জুর', 'হলো', 'হ\u200cলো', 'of', 'বানাই', 'স্বপ্ন', 'নিতাম', 'ক্লিনিক', 'বিনিময়ে']
['নুরুল', 'পাতায়', 'অরি', 'চাষে', '৫৬', 'বাগ', 'সপ্তাহে', 'লন', 'ফাউন্ড', 'প্রথম']
['বাটি', 'যেমন', 'টেবিল', 'রাষ্ট্র', 'সমকালীন', 'ভুতের', 'সভাপতিমণ্ডলীর', 'মল্লিকা', 'ধা', 'অর্থমন্ত্রী']
['নীত', 'বেত', 'জুট', 'শিষ্য', 'সর্প', 'শিশুরা', 'লুক', 'আবদুস', 'নিয়ন', 'টিকটিক']
['পাঠক', 'ষড়', 'চাহিয়া', 'ঋত', 'বিয়েটা', 'তিস্তা', 'পার', 'টেস্ট', 'পর্ব', 'কলিম']
['ই', 'ষড়', 'আধটু', 'ঋত', 'পার', 'রঙে', 'পূর্ণ', 'নিক', 'পিউ', 'থেকে']
['বৃহৎ', 'কট্টর', 'ইমামের', '১৪০', 'বান্ধবীদের', 'জানেন', 'পর্বতের', 'এই', '\u200cএই', 'মতবাদের']
['মহৎ', 'চেয়ারম্যান', 'বংশধর', 'দেখেও', 'পাশে', 'তাকিয়ে', 'ভাসছে', 'চারপাশে', 'একযোগে', 'করিয়ে']
['স্বপ্নে', 'সন্ন্যাস', 'সারি', 'শাম', 'হাসিনা', 'জুটে', 'থিয়েটার', 'প্রতিদিনই', 'সন্দেশ', 'দিনগুলি']
['কবিতা', 'রাত্রির', 'দিতি', 'তাগিদ', 'হৈল', 'গান্ধী', 'অংশগ্রহন', 'পার্ল', 'রসিকতা', 'সোসাইটি']
['শিখে', 'নরেন্দ্র', 'আপা', 'মীরা', 'চিরস্থায়ী', '২৪টি', 'বিড়াল', 'জ্ঞানী', 'জহুর', 'শনি']
['অনুগ্রহ', 'ধারাভাষ্য', 'সিআই', 'অস্ট্রেলিয়া', 'রিক্সা', 'আকাঙ্খা', 'বিষয়', 'শত্রুরা', 'কালে', 'অখিল']
['যাত্রা', 'খসড়া', 'আইপিএলে', 'গান্ধী', 'ইন্সপেক্টর', 'বিধাতা', 'ভিশন', 'প্রার্থীরা', 'অস্ট্রেলিয়া', 'ছাগ']
['অনুশীলন', 'বিমান', 'বিশ্রাম', 'ক্রীতদাস', 'অমঙ্গল', 'দৈত্য', 'ইদানীং', 'স্বাস্থ্যসেবা', 'দিনগুলি', 'ওগুলো']
['যাত্রা', 'খসড়া', 'আইপিএলে', 'গান্ধী', 'ইন্সপেক্টর', 'বিধাতা', 'ভিশন', 'প্রার্থীরা', 'অস্ট্রেলিয়া', 'ছাগ']
['স্টুয়ার্ট', 'ওড়ে', 'নিবেদিতা', 'রবীন্দ্রনাথ', 'মাহমুদ', 'প্রবৃত্ত', 'কারিগরি', 'মৌসুম', 'গাব', 'চক্ষু']
['আ', 'হর', 'মেদিনী', 'বিদ্যাল', 'ক্লিনটন', 'মানে', 'আবির', 'খেতে', 'অ্যাপ্লিকেশন', 'সাবধান']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
