['প্রথম', 'দুই', 'দ্বিতীয়', 'চতুর্থ', 'তিনটি', 'তৃতীয়', 'তিন', 'দ্বিতীয়', 'সর্বশেষ', 'চার']
['অষ্টম', 'নবম', 'ষষ্ঠ', 'পঞ্চম', 'দশম', 'সপ্তম', 'চতুর্থ', 'দ্বাদশ', '৬ষ্ঠ', '১০ম']
['অষ্টম', 'নয়', 'ষষ্ঠ', 'নবম', 'পঞ্চম', 'বলেই', 'দশম', 'হোক', 'এটা', 'তৃতীয়']
['অষ্টম', 'নবম', 'ষষ্ঠ', '১০ম', 'দশম', 'পঞ্চম', '৮ম', '৭ম', '৬ষ্ঠ', '৩য়']
['অষ্টম', 'নবম', '১০ম', 'খ্রিষ্টীয়', 'ষষ্ঠ', '৮ম', 'ত্রয়োদশ', 'দশম', '৬ষ্ঠ', '৭ম']
['অষ্টম', '৮ম', 'দ্বাদশ', '১০ম', 'নবম', 'ষষ্ঠ', '৬ষ্ঠ', '৭ম', 'ত্রয়োদশ', 'খ্রিষ্টীয়']
['অষ্টম', 'ত্রয়োদশ', 'নবম', 'খ্রিষ্টীয়', 'ষষ্ঠ', 'আলফোনসোর', 'দশম', '১০ম', '১৪শ', 'বেনেডিক্ট']
['অষ্টম', 'খ্রিষ্টীয়', 'ত্রয়োদশ', '১০ম', 'নবম', 'দশম', '৯ম', 'চতুর্দশ', 'খৃষ্টীয়', '৭ম']
['অষ্টম', '১০ম', 'খ্রিষ্টীয়', '৯ম', 'ষষ্ঠ', '৮ম', 'ত্রয়োদশ', 'নবম', '৭ম', 'চতুর্দশ']
['অষ্টম', 'ত্রয়োদশ', 'চতুর্দশ', '১০ম', '৯ম', '১৪শ', '৮ম', 'খ্রিষ্টীয়', '৭ম', 'নবম']
['সতেরো', 'অষ্টম', 'খ্রিষ্টীয়', '১৪শ', 'খ্রিস্টীয়', '১৩শ', 'ত্রয়োদশ', '১৫শ', '৮ম', 'অষ্টাদশ']
['ত্রয়োদশ', 'খ্রিষ্টীয়', 'অষ্টম', 'অষ্টাদশ', 'আঠারো', 'ষোড়শ', 'খ্রিস্টীয়', 'চতুর্দশ', '৮ম', '১০ম']
['শতাব্দীতে', 'অষ্টাদশ', 'শতাব্দীর', 'অষ্টম', 'খ্রিষ্টীয়', 'শতকে', 'ষোড়শ', 'খ্রিস্টীয়', 'ত্রয়োদশ', 'ঊনবিংশ']
['অষ্টম', 'খ্রিষ্টীয়', '৮ম', '১০ম', '৭ম', 'ত্রয়োদশ', 'শতাব্দীতে', 'অষ্টাদশ', '৬ষ্ঠ', '১৪শ']
['নবম', 'অষ্টম', 'দশম', 'ষষ্ঠ', 'পঞ্চম', 'চতুর্থ', 'সপ্তম', '১০ম', '২য়', 'তৃতীয়']
['নবম', 'অষ্টম', 'দশম', 'সপ্তম', 'ষষ্ঠ', 'পঞ্চম', 'চতুর্থ', '২য়', 'তৃতীয়', '৩য়']
['নবম', 'দশম', 'অষ্টম', 'পঞ্চম', 'ষষ্ঠ', '২য়', 'চতুর্থ', '৬ষ্ঠ', 'তৃতীয়', '৩য়']
['নবম', 'দশম', 'অষ্টম', 'ষষ্ঠ', 'পঞ্চম', 'চতুর্থ', 'দ্বাদশ', '২য়', '৩য়', '৬ষ্ঠ']
['নবম', 'অষ্টম', 'দশম', '৬ষ্ঠ', '৩য়', '১০ম', 'ষষ্ঠ', 'পঞ্চম', '২য়', '৮ম']
['নবম', 'অষ্টম', '৩য়', '৬ষ্ঠ', 'ছয়', '২য়', 'দশম', 'তৃতীয়', '৮ম', '১০ম']
['নবম', 'অষ্টম', 'দশম', 'ষষ্ঠ', 'সপ্তম', '৩য়', '২য়', '৮ম', 'পঞ্চম', '৬ষ্ঠ']
['নবম', 'দশম', 'অষ্টম', '৮ম', '১০ম', '৬ষ্ঠ', '৩য়', '২য়', 'ষষ্ঠ', '৯ম']
['নবম', 'অষ্টম', '১০ম', '৮ম', '৩য়', 'দশম', '৬ষ্ঠ', '২য়', '৭ম', '৯ম']
['নবম', '১০ম', '৮ম', 'এগারো', 'অষ্টম', '৩য়', '৬ষ্ঠ', '৯ম', 'দশম', '৭ম']
['৮ম', 'নবম', 'বারো', '৬ষ্ঠ', '১০ম', '৩য়', '৭ম', 'অষ্টম', 'দশম', 'দ্বাদশ']
['তেরো', 'নবম', '৮ম', '১০ম', 'অষ্টম', '৯ম', 'দশম', 'ল্হুন', '৩য়', '৬ষ্ঠ']
['নবম', '১০ম', 'চৌদ্দ', '৯ম', '৮ম', 'দশম', '৬ষ্ঠ', '৭ম', '৩য়', 'অষ্টম']
['১০ম', 'নবম', '৮ম', '৯ম', '৬ষ্ঠ', 'পনেরো', '৭ম', '৩য়', 'শ্রেনী', 'দশম']
['১০ম', '৮ম', 'নবম', '৯ম', 'ষোল', '৬ষ্ঠ', '৭ম', 'দশম', 'অষ্টম', 'শ্রেনী']
['৮ম', 'সতেরো', 'নবম', 'অষ্টম', '১৪শ', '৯ম', '১০ম', 'খ্রিস্টীয়', '৬ষ্ঠ', '১২শ']
['৮ম', 'আঠারো', '৯ম', '১০ম', 'নবম', '৩য়', '৬ষ্ঠ', '৭ম', 'ত্রয়োদশ', 'দশম']
['৮ম', '১০ম', '৯ম', '৭ম', '৬ষ্ঠ', 'নবম', 'অষ্টাদশ', 'খ্রিস্টীয়', 'অষ্টম', '১৪শ']
['৮ম', '১০ম', 'নবম', '৬ষ্ঠ', '৭ম', '৯ম', 'দশম', '৩য়', 'অষ্টম', '১৪শ']
['দশম', 'এক', 'নবম', 'একাদশ', 'অষ্টম', 'ওই', 'ষষ্ঠ', 'পঞ্চম', 'একটি', 'সম্প্রতি']
['দশম', 'দুই', 'একাদশ', 'নবম', 'ষষ্ঠ', 'পঞ্চম', 'অষ্টম', 'দুটি', 'তৃতীয়', 'চতুর্থ']
['দশম', 'একাদশ', 'নবম', 'পঞ্চম', 'অষ্টম', 'ষষ্ঠ', 'চতুর্থ', 'দ্বাদশ', 'তিন', 'তৃতীয়']
['দশম', 'একাদশ', 'নবম', 'ষষ্ঠ', 'পঞ্চম', 'অষ্টম', 'চার', 'দ্বাদশ', 'চতুর্থ', 'তৃতীয়']
['দশম', 'একাদশ', 'নবম', 'অষ্টম', 'ষষ্ঠ', 'পঞ্চম', 'দ্বাদশ', 'সংসদ', 'চতুর্থ', 'পাঁচ']
['দশম', 'নবম', 'অষ্টম', 'ষষ্ঠ', 'পঞ্চম', 'দ্বাদশ', 'একাদশ', '৬ষ্ঠ', 'চতুর্থ', '১০ম']
['দশম', 'নবম', 'অষ্টম', 'ষষ্ঠ', 'একাদশ', 'পঞ্চম', 'চতুর্থ', 'দ্বাদশ', 'শ্রেণিতে', 'সপ্তম']
['দশম', 'নবম', 'একাদশ', 'অষ্টম', 'ষষ্ঠ', 'পঞ্চম', 'দ্বাদশ', 'শ্রেণিতে', '১০ম', '•']
['নয়', 'একাদশ', 'দশম', 'এটা', 'শুধু', 'নির্বাচন', 'জাতীয়', 'কোনোভাবেই', 'একেবারেই', 'বলেই']
['দশম', 'নবম', 'অষ্টম', '১০ম', 'খ্রিষ্টীয়', 'দ্বাদশ', 'ষষ্ঠ', '৯ম', 'একাদশ', 'খৃষ্টীয়']
['দশম', 'দ্বাদশ', 'নবম', 'অষ্টম', '১০ম', 'ষষ্ঠ', '৮ম', 'খ্রিষ্টীয়', '৬ষ্ঠ', 'খৃষ্টীয়']
['দশম', 'নবম', 'অষ্টম', 'খ্রিষ্টীয়', 'ত্রয়োদশ', 'ষষ্ঠ', 'আলফোনসোর', '১৩শ', 'সংসদেও', 'খৃষ্টীয়']
['দশম', 'নবম', 'খ্রিষ্টীয়', 'খৃষ্টীয়', 'অষ্টম', 'দ্বাদশ', '৯ম', '১০ম', 'ত্রয়োদশ', 'শ্রেনী']
['দশম', 'নবম', 'শ্রেনী', '১০ম', 'খ্রিষ্টীয়', '৯ম', 'দ্বাদশ', 'অষ্টম', 'ষষ্ঠ', 'শতাব্দিতে']
['দশম', 'নবম', '৯ম', 'ত্রয়োদশ', 'দ্বাদশ', '১০ম', '১৫শ', 'খ্রিষ্টীয়', 'অষ্টম', '১৩শ']
['সতেরো', 'দশম', '১৩শ', 'খ্রিষ্টীয়', '১৫শ', 'অষ্টম', '১৪শ', 'খ্রিস্টীয়', '১২শ', 'সপ্তদশ']
['দশম', 'আঠারো', 'খ্রিষ্টীয়', 'সপ্তদশ', 'ত্রয়োদশ', '১৩শ', 'ষোড়শ', 'অষ্টাদশ', 'পঞ্চদশ', 'খ্রিস্টীয়']
['দশম', 'সপ্তদশ', 'খ্রিষ্টীয়', 'অষ্টাদশ', '১৭শ', 'ষোড়শ', '১৩শ', '১৬শ', 'শতাব্দীতে', 'খ্রিস্টীয়']
['দশম', 'নবম', 'খ্রিষ্টীয়', 'সপ্তদশ', '১০ম', '৯ম', 'অষ্টম', '১৫শ', '১৭শ', '১৬শ']
['এক', 'একাদশ', 'তাঁর', 'জাতীয়', 'এবার', 'নতুন', 'এ', 'ওই', 'বলে', 'আজ']
['দুই', 'একাদশ', 'এবার', 'তিন', 'তাঁর', 'জাতীয়', 'দ্বিতীয়', 'চার', 'হওয়ার', 'কিন্তু']
['একাদশ', 'তিন', 'এবার', 'জাতীয়', 'তাঁর', 'চার', 'দল', 'গত', 'সংসদ', 'নির্বাচন']
['একাদশ', 'চার', 'এবার', 'জাতীয়', 'তিন', 'তাঁর', 'দল', 'দ্বিতীয়', 'তৃতীয়', 'নির্বাচন']
['একাদশ', 'জাতীয়', 'এবার', 'পাঁচ', 'সংসদ', 'তিন', 'তাঁর', 'চার', 'নির্বাচন', 'গত']
['একাদশ', 'দশম', 'পঞ্চম', 'চতুর্থ', 'ষষ্ঠ', 'নবম', 'সংসদ', 'অষ্টম', 'আসন্ন', 'দলটি']
['একাদশ', 'জাতীয়', 'গত', 'সংসদ', 'নির্বাচনের', 'আগামী', 'নির্বাচন', 'এবার', 'চার', 'তিন']
['একাদশ', 'এবার', 'জাতীয়', '•', 'সংসদ', 'তিন', 'নির্বাচন', 'চার', 'আগের', 'গত']
['নয়', 'এবার', 'জাতীয়', 'একাদশ', 'নির্বাচন', 'নেই', '—', 'তাঁর', 'যাচ্ছে', 'তো']
['একাদশ', 'দশম', 'নবম', 'পঞ্চম', 'চতুর্থ', 'ষষ্ঠ', 'অষ্টম', 'সংসদ', 'এবার', '২০১৪']
['একাদশ', 'দশম', 'দ্বাদশ', 'নবম', 'ষষ্ঠ', '•', 'পঞ্চম', 'অষ্টম', 'আসন্ন', '৭ম']
['একাদশ', 'দশম', 'নবম', 'ষষ্ঠ', 'পঞ্চম', '•', 'নির্বাচনেও', 'অষ্টম', 'আসন্ন', 'জাতীয়']
['একাদশ', 'দশম', 'নবম', 'দ্বাদশ', 'ষষ্ঠ', 'নির্বাচনেও', 'অষ্টম', 'সাজিয়েছিলেন', 'পঞ্চম', 'আসন্ন']
['একাদশ', 'দশম', 'ষষ্ঠ', 'নবম', 'আসন্ন', '•', 'দ্বাদশ', 'নির্বাচনেও', 'পঞ্চম', 'নির্বাচনের']
['একাদশ', 'দশম', 'নবম', 'দ্বাদশ', 'ষষ্ঠ', 'নির্বাচনেও', 'ওয়ারটন', 'সাজিয়েছিলেন', '৯ম', 'আসন্ন']
['একাদশ', 'সতেরো', 'দশম', 'নির্বাচনকে', 'অষ্টম', 'ষষ্ঠ', 'নবম', '১৫শ', 'দ্বাদশ', '•']
['একাদশ', 'দশম', 'নির্বাচনেও', 'নবম', 'জাতীয়', 'ডিসেম্বরের', 'সংসদ', 'ষষ্ঠ', 'দ্বাদশ', 'আসন্ন']
['একাদশ', 'দশম', 'শতকে', 'শতাব্দীতে', 'শতাব্দীর', '১৭শ', 'দ্বাদশ', 'বিংশ', '১৫শ', 'নবম']
['একাদশ', 'দশম', 'নবম', 'দ্বাদশ', '৭ম', 'জাতীয়', 'ষষ্ঠ', 'অষ্টম', 'নির্বাচনেও', 'আসন্ন']
['এক', 'সেই', 'পঞ্চম', 'ওই', 'ষষ্ঠ', 'তাঁর', 'এমন', 'এই', 'তৃতীয়', 'চতুর্থ']
['দুই', 'তৃতীয়', 'দ্বিতীয়', 'পঞ্চম', 'দুটি', 'তিন', 'চতুর্থ', 'ষষ্ঠ', 'দ্বাদশ', 'চার']
['পঞ্চম', 'একাদশ', 'চতুর্থ', 'তিন', 'দ্বাদশ', 'তৃতীয়', 'ষষ্ঠ', 'চার', 'দ্বিতীয়', 'দশম']
['চার', 'দ্বাদশ', 'তৃতীয়', 'পঞ্চম', 'চতুর্থ', 'একাদশ', 'ষষ্ঠ', 'দ্বিতীয়', 'তিন', 'দশম']
['দ্বাদশ', 'একাদশ', 'পঞ্চম', 'চতুর্থ', 'পাঁচ', 'ষষ্ঠ', 'অষ্টম', 'দশম', 'তৃতীয়', 'নবম']
['দ্বাদশ', 'পঞ্চম', 'ষষ্ঠ', 'চতুর্থ', 'অষ্টম', 'দশম', 'নবম', 'তৃতীয়', '৬ষ্ঠ', 'দ্বিতীয়']
['পঞ্চম', 'ষষ্ঠ', 'দ্বাদশ', 'চতুর্থ', 'অষ্টম', 'দশম', 'নবম', 'একাদশ', 'তৃতীয়', 'চার']
['দ্বাদশ', 'পঞ্চম', 'ষষ্ঠ', 'চতুর্থ', 'দশম', 'অষ্টম', 'নবম', 'একাদশ', 'তৃতীয়', 'সর্বশেষ']
['নয়', 'শুধু', 'তো', 'সেটি', 'তাই', '—', 'এটা', 'কেন', 'কী', 'কিন্তু']
['দ্বাদশ', 'অষ্টম', 'ষষ্ঠ', 'পঞ্চম', 'নবম', 'চতুর্থ', 'দশম', '১০ম', '৬ষ্ঠ', '৫ম']
['দ্বাদশ', 'অষ্টম', 'ষষ্ঠ', 'দশম', 'নবম', '১০ম', 'পঞ্চম', '৬ষ্ঠ', 'ত্রয়োদশ', '৮ম']
['দ্বাদশ', 'অষ্টম', 'ষষ্ঠ', 'দশম', 'ত্রয়োদশ', 'পঞ্চম', 'নবম', '১৪শ', 'খ্রিষ্টীয়', '১৫শ']
['দ্বাদশ', 'দশম', 'অষ্টম', 'ত্রয়োদশ', 'ষষ্ঠ', '১০ম', 'নবম', 'খ্রিষ্টীয়', '৯ম', '৬ষ্ঠ']
['দ্বাদশ', 'ষষ্ঠ', 'দশম', '১০ম', 'অষ্টম', '৯ম', '৬ষ্ঠ', 'ত্রয়োদশ', 'নবম', 'পঞ্চম']
['দ্বাদশ', 'ত্রয়োদশ', 'দশম', 'চতুর্দশ', 'অষ্টম', '৯ম', '১০ম', 'ষষ্ঠ', '১৪শ', '১৫শ']
['সতেরো', 'দ্বাদশ', '১৩শ', 'অষ্টম', '১৪শ', '১৫শ', '১৮শ', '১৭শ', 'খ্রিষ্টীয়', 'ত্রয়োদশ']
['দ্বাদশ', 'ত্রয়োদশ', 'আঠারো', 'অষ্টাদশ', 'খ্রিষ্টীয়', 'সপ্তদশ', 'ষোড়শ', 'একবিংশ', '১৩শ', '১৮শ']
['দ্বাদশ', 'শতাব্দীর', 'ঊনবিংশ', '১৮শ', 'অষ্টাদশ', '১৭শ', '১৬শ', '১৯শ', 'শতাব্দীতে', 'বিংশ']
['দ্বাদশ', 'দশম', '১৮শ', '১৭শ', 'শতাব্দীর', '১৬শ', '৬ষ্ঠ', 'অষ্টম', '১০ম', 'অষ্টাদশ']
['এক', 'বলা', 'ওই', 'সম্প্রতি', 'সেই', 'এমন', 'পৌরকর্মী', 'বৃহস্পতিবার', 'আরেক', 'সোমবার']
['দুই', 'পৌরকর্মী', 'দুটি', 'যায়', 'ওই', 'উভয়', 'হয়েছে', 'আরেক', 'এরই', 'তিন']
['তিন', 'আগের', 'চার', 'পৌরকর্মী', 'সম্প্রতি', 'আরেক', 'আনা', 'ওই', 'দুটি', 'তৃতীয়']
['চার', 'আগের', 'তিন', 'ছয়', 'তৃতীয়', 'হয়েছিল', 'পৌরকর্মী', 'আনা', 'দ্বিতীয়', 'মারলেন']
['পাঁচ', 'আনা', 'পৌরকর্মী', 'যাচ্ছেসরকারি', 'চার', 'শিবমন্দিরগুলোর', 'হয়েছিল', 'অনুচ্ছেদও', 'আগের', 'রাখিয়াছি']
['ত্রয়োদশ', 'পরিচ্ছেদের', 'স্ট্রনশিয়ামের', 'আহট', 'রাখিয়াছে', 'গ্যালিলিয়ান', 'এস্থানে', 'সাক্ষাতকারের', 'প্রাণিজগতের', 'কথাসরিৎসাগর']
['ত্রয়োদশ', 'সাত', 'সাহাবুদ্দীনের', 'শিবমন্দিরগুলোর', 'যাচ্ছেসরকারি', 'পৌরকর্মী', 'আনা', 'অনুচ্ছেদও', 'দোলনাটি', 'মিমুরা']
['ক্ষেত্রকেও', 'ত্রয়োদশ', 'মেক্সিকানসহ', 'পুরবীরা', 'রাখিয়াছি', 'পৌরকর্মী', 'আট', 'পদুচেরি', 'সাহাবুদ্দীনের', '২৭নিউজিল্যান্ডে']
['নয়', 'শুধু', 'ভাবছেনই', 'কী', '—', 'বোঝা', 'হয়তো', 'কেন', 'গুরুত্বটাই', 'এটা']
['ত্রয়োদশ', 'আর্যভট্ট', '১৫তম', '২৬তম', 'সালাহই', 'সম্পদগুলো', 'সূচনাপর্ব', 'শরিয়তের', '১২তম', 'ফ্রিল্যান্সিংয়ে']
['ত্রয়োদশ', 'আর্যভট্ট', 'সূচনাপর্ব', 'কণ্ঠদাতা', 'যুদ্ধবিমানগুলো', 'অভিজ্ঞতাবাদের', 'পরিচ্ছেদের', 'গল্পাকারে', 'শ্রেণীটিকে', 'সুইচবোর্ড']
['ত্রয়োদশ', 'প্লাসমিডকে', 'রাজাদেরকে', 'তথ্যসমূহের', 'পুরাণগুলিতে', 'উদ্গাতা', 'উপধারায়', 'জোসেফাস', 'কুত্তাব', 'কথাসরিৎসাগর']
['ত্রয়োদশ', 'সূচনাপর্ব', 'তাম্রলিপিতে', 'প্লাসমিডকে', 'সাতচল্লিশের', 'সাক্ষাতকারের', 'গ্যালিলিয়ান', 'তাম্রশাসনে', 'ব্যাখ্যাকার', 'রচনাবলিতে']
['ত্রয়োদশ', 'সূচনাপর্ব', 'আর্যভট্ট', 'পাণ্ডুলিপিগুলো', 'মুমুন', 'দূরগামী', 'মুরোমাচি', 'নাজিলের', 'রূপান্তরটি', 'ক্যাম্ব্রিয়ানের']
['ত্রয়োদশ', 'আয়নগুলি', 'প্রাচীনকালের', 'সূচনাপর্ব', 'সুচিত', 'অ্যানিমেশনে', 'পানিকল', 'ভাদুঘর', 'কম্বোডীয়', 'প্লাসমিডকে']
['সতেরো', 'ত্রয়োদশ', 'বড়কুঠি', 'ঊনিশ', 'সূচনাপর্ব', 'সুচিত', 'প্রত্নসম্পদ', 'ইউনিয়নসমূহ', 'বীজাগার', 'তাম্রলিপিতে']
['ত্রয়োদশ', 'আঠারো', 'সূচনাপর্ব', 'গোড়াপত্তন', 'আদলে', 'স্থাপত্যকলা', 'সুচিত', 'আর্যভট্ট', 'স্বপ্নদর্শী', 'মূলনীতিগুলো']
['ত্রয়োদশ', 'ঊনিশ', 'ঊনবিংশ', 'সূচনাপর্ব', '১৯শ', 'ষষ্ঠদশ', 'শেষভাগে', 'শেষার্ধের', 'শতাব্দীতেই', '১৭শ']
['ত্রয়োদশ', 'সূচনাপর্ব', 'শতাব্দীতেই', 'ঊনিশ', 'শেষার্ধের', 'আর্যভট্ট', 'ষষ্ঠদশ', 'স্ট্রাবো', 'শেষভাবে', 'মুরোমাচি']
['এক', 'সেই', 'এই', 'আরেক', 'সম্প্রতি', 'ওই', 'এমন', 'তাঁর', 'একটি', 'বৃহস্পতিবার']
['দুই', 'তিন', 'দুটি', 'অপর', 'আরেক', 'এক', 'চতুর্থ', 'দ্বিতীয়', 'শেষ', 'আবার']
['তিন', 'চতুর্থ', 'পঞ্চম', 'চার', 'ষষ্ঠ', 'দুই', 'আরেক', 'অপর', 'চতুর্দশ', 'আবার']
['চার', 'তিন', 'চতুর্থ', 'পঞ্চম', 'ষষ্ঠ', 'পাঁচ', 'দ্বিতীয়', 'ছয়', 'শেষ', 'আবার']
['পাঁচ', 'তিন', 'চতুর্থ', 'পঞ্চম', 'চতুর্দশ', 'ষষ্ঠ', 'চার', 'পরবর্তী', 'অষ্টম', 'চারজন']
['চতুর্দশ', 'তৃতীয়', 'ত্রয়োদশ', 'চতুর্থ', 'পঞ্চম', 'ষষ্ঠ', 'দ্বিতীয়', '২য়', 'পঞ্চদশ', 'অষ্টম']
['চতুর্দশ', 'সাত', 'ষষ্ঠ', 'চতুর্থ', 'পঞ্চম', 'পঞ্চদশ', 'পরবর্তী', 'ত্রয়োদশ', 'মাসের', 'অষ্টম']
['চতুর্দশ', 'আট', 'ষষ্ঠ', 'চতুর্থ', 'পঞ্চদশ', 'পঞ্চম', 'অপর', 'এভাবে', 'নির্দেশে', '৫ম']
['নয়', 'শুধু', 'এটা', 'যাচ্ছে', 'কী', '—', 'হোক', 'সেটি', 'তাই', 'কেবল']
['চতুর্দশ', '৫ম', 'ষষ্ঠ', 'চতুর্থ', '৮ম', 'পঞ্চদশ', '৭ম', '২য়', '১২তম', 'ত্রয়োদশ']
['চতুর্দশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'অষ্টাদশ', '৮ম', 'ষোড়শ', '৫ম', 'শতাব্দিতে', '৭ম', '৩য়']
['চতুর্দশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'অষ্টাদশ', '৮ম', 'ষোড়শ', 'শতাব্দিতে', 'পঁচিশতম', '৭ম', 'ছাব্বিশতম']
['চতুর্দশ', 'ত্রয়োদশ', 'পঞ্চদশ', 'ষোড়শ', 'অষ্টাদশ', 'বেনেডিক্টকে', '১৫শ', 'লুইয়ের', 'আলফোনসোর', 'শেষার্ধে']
['চতুর্দশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'শতাব্দিতে', 'অষ্টাদশ', 'একবিংশ', 'ষোড়শ', '৮ম', 'অষ্টদশ', '২০শ']
['চতুর্দশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'অষ্টাদশ', 'ষোড়শ', 'ষোল', 'লুইয়ের', 'শতাব্দিতে', '১৫শ', '২০শ']
['চতুর্দশ', 'সতেরো', 'পঞ্চদশ', 'অষ্টাদশ', 'ত্রয়োদশ', '২০শ', 'ষোড়শ', '১৫শ', '১৭শ', '১৪শ']
['চতুর্দশ', 'অষ্টাদশ', 'পঞ্চদশ', 'ত্রয়োদশ', 'আঠারো', 'ষোড়শ', '২০শ', 'একবিংশ', 'শেষভাগে', 'ঊনবিংশ']
['চতুর্দশ', 'অষ্টাদশ', 'ঊনবিংশ', 'শতকে', 'শতাব্দীর', 'পঞ্চদশ', 'ষোড়শ', 'শতাব্দীতে', 'উনিশ', 'ত্রয়োদশ']
['চতুর্দশ', 'অষ্টাদশ', 'পঞ্চদশ', 'ষোড়শ', 'ত্রয়োদশ', '২০শ', 'শতাব্দীর', 'ঊনবিংশ', '১৭শ', 'একবিংশ']
['এক', 'সেই', 'একটি', 'আরেক', 'বলা', 'ওই', 'এই', 'সম্প্রতি', 'বলে', 'তখন']
['দুই', 'দুটি', 'তিন', 'অপর', 'তবে', 'আরেক', 'মনে', 'এক', 'একই', 'চার']
['তিন', 'চার', 'দুটি', 'চতুর্থ', 'দুই', 'আরেক', 'পঞ্চম', 'পঞ্চদশ', 'একই', 'অপর']
['চার', 'তিন', 'চতুর্থ', 'পঞ্চম', 'পঞ্চদশ', 'দুটি', 'একাদশ', 'দুই', 'ষষ্ঠ', 'শেষের']
['পাঁচ', 'তিন', 'চার', 'চতুর্থ', 'পঞ্চদশ', 'পঞ্চম', 'অষ্টম', 'একাদশ', 'অপর', 'দশম']
['পঞ্চদশ', 'ষোড়শ', 'চতুর্দশ', 'ত্রয়োদশ', 'সপ্তদশ', 'শতাব্দীতে', 'তৃতীয়', 'অষ্টাদশ', 'শতাব্দীর', 'পঞ্চম']
['পঞ্চদশ', 'সাত', 'চতুর্দশ', 'ষোড়শ', 'শেষের', 'অষ্টাদশ', 'ত্রয়োদশ', 'শতাব্দীতে', 'শতাব্দীর', 'পঞ্চম']
['পঞ্চদশ', 'আট', 'ষোড়শ', 'চতুর্দশ', 'অপর', 'সপ্তদশ', 'চতুর্থ', 'পঞ্চম', 'অষ্টাদশ', 'অষ্টম']
['নয়', 'শুধু', 'এটা', 'বরং', 'মনে', 'তাই', '—', 'হোক', 'আসলে', 'তবে']
['পঞ্চদশ', 'চতুর্দশ', 'ষোড়শ', 'শতাব্দীতে', 'অষ্টাদশ', 'শতাব্দীর', '৭ম', 'ত্রয়োদশ', '৫ম', 'অষ্টম']
['পঞ্চদশ', 'চতুর্দশ', 'ষোড়শ', 'সপ্তদশ', 'ত্রয়োদশ', 'অষ্টাদশ', 'ঊনবিংশ', 'শতাব্দীতে', 'শতাব্দিতে', '১৪শ']
['পঞ্চদশ', 'ষোড়শ', 'চতুর্দশ', 'অষ্টাদশ', 'ত্রয়োদশ', 'শতাব্দীতে', 'সপ্তদশ', 'ঊনবিংশ', 'শতাব্দিতে', '৭ম']
['পঞ্চদশ', 'ষোড়শ', 'চতুর্দশ', 'ত্রয়োদশ', 'অষ্টাদশ', 'সপ্তদশ', '১৫শ', '১৪শ', '১৩শ', 'শতাব্দীতে']
['পঞ্চদশ', 'ষোড়শ', 'চতুর্দশ', 'ত্রয়োদশ', 'সপ্তদশ', 'অষ্টাদশ', 'শতাব্দীতে', 'ঊনবিংশ', 'শতাব্দিতে', 'খ্রিষ্টীয়']
['পঞ্চদশ', 'চতুর্দশ', 'ষোড়শ', 'ত্রয়োদশ', 'অষ্টাদশ', 'সপ্তদশ', '১৫শ', '১৭শ', '১৮শ', 'শতাব্দিতে']
['পঞ্চদশ', 'সতেরো', 'ষোড়শ', 'সপ্তদশ', 'অষ্টাদশ', '১৭শ', 'চতুর্দশ', '১৩শ', '১৫শ', 'ত্রয়োদশ']
['পঞ্চদশ', 'ষোড়শ', 'সপ্তদশ', 'অষ্টাদশ', 'চতুর্দশ', 'আঠারো', 'ত্রয়োদশ', 'ঊনবিংশ', 'শেষভাগে', '২০শ']
['পঞ্চদশ', 'ষোড়শ', 'অষ্টাদশ', 'ঊনবিংশ', 'সপ্তদশ', 'শতাব্দীতে', 'শতকে', 'শতাব্দীর', '১৭শ', 'উনিশ']
['পঞ্চদশ', 'ষোড়শ', 'সপ্তদশ', 'অষ্টাদশ', 'শতাব্দীর', 'শতাব্দীতে', 'ঊনবিংশ', '১৭শ', 'চতুর্দশ', 'শতকে']
['ষোড়শ', 'এক', 'ওই', 'ঘটল', 'ভারতীয়', 'ঘটনা', '২০', 'লোকের', 'এমন', 'ঘিরে']
['ষোড়শ', 'দুই', 'প্রায়', 'ভারতীয়', 'দেড়', 'তিন', '২০', '৩০', '১০', '১১']
['ষোড়শ', 'দেড়', '২০', 'তিন', '১১', '৩০', 'প্রায়', '১২', '১০', '১৪']
['ষোড়শ', 'দেড়', 'চার', '১২', 'প্রায়', '১১', '১০', '২০', '৩০', 'তিন']
['ষোড়শ', 'দেড়', 'পাঁচ', '১০', '৩০', '২০', '১১', 'প্রায়', '২৮', '১২']
['ষোড়শ', '২৮', 'লোকের', '২০', '১৪', '১১', 'বাবরি', '২৬', 'সময়েই', '৯']
['ষোড়শ', 'দেড়', 'সাত', '২৮', '২০', 'প্রায়', 'জঙ্গি', 'ঘটল', '৩০', '১২']
['ষোড়শ', 'দেড়', 'প্রায়', 'ঘটল', 'বাবরি', 'জঙ্গি', '২০', 'লোকের', '২৮', 'সময়েই']
['ষোড়শ', 'নয়', 'ঘটল', 'ঢোপকলই', '—', 'ভারতীয়', 'শুধু', 'জঙ্গি', 'এটা', 'কী']
